id,popularidade,titulo,voto_popular,orcamento,produtoras,receita,duracao,ano,genero,diretor,pais,avaliacao_da_critica
17379,1.1680758636627724,As Férias da Minha Vida,7.172,610.617762353452,"['Paramount Pictures', 'ImageMovers']",522.6428887577894,1.7504152723237256,2006.0,"Comedy, Drama, Romance",Wayne Wang,United States,0.55
1726,1.1761735684302304,Homem de Ferro,7.646,854.847591612822,"['Marvel Studios', 'Marvel Entertainment', 'Fairview Entertainment']",1147.4170431684472,1.760107050150733,2008.0,"Action, Adventure, Sci-Fi",Jon Favreau,"United States, Canada",0.94
673,1.17678397619759,Harry Potter e o Prisioneiro de Azkaban,8.018,836.2855543130546,"['Warner Bros. Pictures', '1492 Pictures', 'Heyday Films', 'P of A Productions Limited']",1250.995994954255,1.7693521376822292,2004.0,"Adventure, Family, Fantasy",Alfonso Cuarón,"United Kingdom, United States",0.9
3933,1.1747660340714845,A Noiva Cadáver,7.559,589.6464974235987,"['Tim Burton Productions', 'Laika', 'Patalex Productions', 'Warner Bros. Pictures', 'Will Vinton Studios']",723.1898680982476,1.715297016912436,2005.0,"Animation, Comedy, Drama","Tim Burton, Mike Johnson",United States,0.84
440,1.1767142371493773,Alien vs. Predador 2,5.168,589.6464974235987,"['Dune Entertainment', 'Davis Entertainment', '20th Century Fox', 'Brandywine Productions']",743.9362616909018,1.734848062319577,2007.0,"Action, Horror, Sci-Fi","Colin Strause, Greg Strause",United States,0.12
10138,1.175783602804095,Homem de Ferro 2,6.842,950.0887855101364,"['Marvel Studios', 'Fairview Entertainment', 'Marvel Entertainment']",1168.8251642633973,1.758825229446907,2010.0,"Action, Sci-Fi",Jon Favreau,United States,0.72
767,1.1756293535542417,Harry Potter e o Enigma do Príncipe,7.693,1014.976570622467,"['Warner Bros. Pictures', 'Heyday Films']",1312.9127930939578,1.7748361140871007,2009.0,"Action, Adventure, Family",David Yates,"United Kingdom, United States",0.84
122,1.1767228096847488,O Senhor dos Anéis: O Retorno do Rei,8.481,759.6796730808911,"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']",1383.0604110112552,1.7934747509508573,2003.0,"Action, Adventure, Drama",Peter Jackson,"New Zealand, United States",0.94
674,1.1782043018352086,Harry Potter e o Cálice de Fogo,7.814,872.4970788168314,"['Warner Bros. Pictures', 'Heyday Films', 'Patalex IV Productions Limited']",1297.2766751030852,1.776683770411814,2005.0,"Adventure, Family, Fantasy",Mike Newell,"United Kingdom, United States",0.88
4513,1.172782774746293,30 Dias de Noite,6.417,541.3867002838599,"['HorrorFlix', 'Columbia Pictures', 'Ghost House Pictures', 'Dark Horse Entertainment', 'Mandate International']",635.4811480670292,1.7511677012633269,2007.0,"Action, Horror, Thriller",David Slade,"United States, New Zealand",0.51
585,1.1751139832554662,Monstros S.A.,7.8,806.454306269104,['Pixar'],1144.312677899395,1.7328370571577023,2001.0,"Animation, Adventure, Comedy","Pete Docter, David Silverman, Lee Unkrich",United States,0.96
58,1.1747833334875886,Piratas do Caribe: O Baú da Morte,7.362,950.0887855101364,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Second Mate Productions']",1363.7891233705714,1.773884451904003,2006.0,"Action, Adventure, Fantasy",Gore Verbinski,United States,0.53
121,1.1785285981802245,O Senhor dos Anéis: As Duas Torres,8.397,721.5262820299656,"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']",1309.79622872703,1.7860661042539778,2002.0,"Action, Adventure, Drama",Peter Jackson,"New Zealand, United States",0.95
38757,1.1744007019450178,Enrolados,7.608,1026.8295484439425,"['Walt Disney Animation Studios', 'Walt Disney Pictures']",1151.5177511205147,1.7414028222841826,2010.0,"Animation, Adventure, Comedy","Nathan Greno, Byron Howard","United States, Japan",0.89
809,1.173771186879051,Shrek 2,7.276,872.4970788168314,"['DreamWorks Animation', 'Pacific Data Images']",1313.5181289494449,1.7338507920995114,2004.0,"Animation, Adventure, Comedy","Andrew Adamson, Kelly Asbury, Conrad Vernon",United States,0.89
1579,1.1712830039613034,Apocalypto,7.581,589.6464974235987,"['Icon Entertainment International', 'Icon Productions', 'Touchstone Pictures']",727.6129351250979,1.7677428844515686,2006.0,"Action, Adventure, Drama",Mel Gibson,"United States, Mexico",0.65
10192,1.170438548118848,Shrek Para Sempre: O Capítulo Final,6.4,897.4775534670842,['DreamWorks Animation'],1233.7216042368393,1.7338507920995114,2010.0,"Animation, Adventure, Comedy",Mike Mitchell,"United States, France",0.57
